id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
hfFLT8vpMnBXIV0LKJyrpg,chef-lin-buffet-chattanooga-3,Chef Lin Buffet,https://s3-media1.fl.yelpcdn.com/bphoto/gGEyFWGU16ELVxnkUvjA6A/o.jpg,False,https://www.yelp.com/biz/chef-lin-buffet-chattanooga-3?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,86,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",2.5,"{'latitude': 35.003473, 'longitude': -85.222427}",['delivery'],$,"{'address1': '5084 S Terrace Rd', 'address2': None, 'address3': '', 'city': 'Chattanooga', 'zip_code': '37412', 'country': 'US', 'state': 'TN', 'display_address': ['5084 S Terrace Rd', 'Chattanooga, TN 37412']}",+14235101998,(423) 510-1998,10903.565534857298
-UXGlpgid3Yyk24pimj6ow,new-china-restaurant-fort-payne,New China Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/-DRwei1psyLqb3WClygmQw/o.jpg,False,https://www.yelp.com/biz/new-china-restaurant-fort-payne?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,11,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 34.4338279112896, 'longitude': -85.73353}",[],$,"{'address1': '230 Dekalb Plaza Blvd SW', 'address2': '', 'address3': '', 'city': 'Fort Payne', 'zip_code': '35967', 'country': 'US', 'state': 'AL', 'display_address': ['230 Dekalb Plaza Blvd SW', 'Fort Payne, AL 35967']}",+12568459379,(256) 845-9379,85494.20022826588
1gh49w-CRA_4jvg12lL36Q,china-kitchen-ooltewah,China Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/fThFDest6ADJ1z_-JijD5w/o.jpg,False,https://www.yelp.com/biz/china-kitchen-ooltewah?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,47,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 35.0591460934486, 'longitude': -85.0682440772653}","['delivery', 'pickup']",$,"{'address1': '9408 Apison Pike', 'address2': 'Ste 110', 'address3': '', 'city': 'Ooltewah', 'zip_code': '37363', 'country': 'US', 'state': 'TN', 'display_address': ['9408 Apison Pike', 'Ste 110', 'Ooltewah, TN 37363']}",+14233969898,(423) 396-9898,17890.181799960214
-tO11l-8lh7cDi3be32Big,six-happiness-cleveland,Six Happiness,https://s3-media2.fl.yelpcdn.com/bphoto/dz0b0w77V5azhxdychkVMw/o.jpg,False,https://www.yelp.com/biz/six-happiness-cleveland?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,65,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 35.2093778550625, 'longitude': -84.8554486781359}",['delivery'],$,"{'address1': '615 Paul Huff Pkwy NW', 'address2': 'Ste 107', 'address3': '', 'city': 'Cleveland', 'zip_code': '37312', 'country': 'US', 'state': 'TN', 'display_address': ['615 Paul Huff Pkwy NW', 'Ste 107', 'Cleveland, TN 37312']}",+14234798883,(423) 479-8883,38487.89286435251
LBIOJFsl-cheRMzpe-sXsw,panda-garden-cleveland,Panda Garden,https://s3-media2.fl.yelpcdn.com/bphoto/-vD3YZRQ1D0Pt5dNcBsu7A/o.jpg,False,https://www.yelp.com/biz/panda-garden-cleveland?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,21,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 35.129355, 'longitude': -84.866326}",['delivery'],$,"{'address1': '2370 McGrady Dr SE', 'address2': '', 'address3': '', 'city': 'Cleveland', 'zip_code': '37323', 'country': 'US', 'state': 'TN', 'display_address': ['2370 McGrady Dr SE', 'Cleveland, TN 37323']}",+14234782000,(423) 478-2000,35937.135857978195
gJ9EdtPRvce3ED9jrt9k6g,soho-hibachi-fort-oglethorpe,Soho Hibachi,https://s3-media1.fl.yelpcdn.com/bphoto/lM7WdWqjJwJmxsOSJtOhMA/o.jpg,False,https://www.yelp.com/biz/soho-hibachi-fort-oglethorpe?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,26,"[{'alias': 'japanese', 'title': 'Japanese'}]",3.5,"{'latitude': 34.9528357, 'longitude': -85.248419}",['delivery'],$,"{'address1': '1014 Battlefield Pkwy', 'address2': '', 'address3': '', 'city': 'Fort Oglethorpe', 'zip_code': '30742', 'country': 'US', 'state': 'GA', 'display_address': ['1014 Battlefield Pkwy', 'Fort Oglethorpe, GA 30742']}",+17068587766,(706) 858-7766,16032.953335280294
9TypbobvEb87gYvIQD-b-w,ming-dynasty-chinese-restaurant-athens,Ming Dynasty Chinese Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/pzezJstxOuJBj4oXrFxWcQ/o.jpg,False,https://www.yelp.com/biz/ming-dynasty-chinese-restaurant-athens?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,34,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 35.4487655, 'longitude': -84.6229991}",[],$,"{'address1': '1635 Decatur Pike', 'address2': '', 'address3': '', 'city': 'Athens', 'zip_code': '37303', 'country': 'US', 'state': 'TN', 'display_address': ['1635 Decatur Pike', 'Athens, TN 37303']}",+14237449341,(423) 744-9341,69784.33845832756
6K8o-Jqpbnzon5X9eBJJiQ,hunan-wok-chattanooga,Hunan Wok,https://s3-media2.fl.yelpcdn.com/bphoto/nuC15O_A-f4yf-CoM9a7RA/o.jpg,False,https://www.yelp.com/biz/hunan-wok-chattanooga?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,18,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 35.0180999, 'longitude': -85.27912}",['delivery'],$$,"{'address1': '2201 E 23rd St', 'address2': '', 'address3': '', 'city': 'Chattanooga', 'zip_code': '37407', 'country': 'US', 'state': 'TN', 'display_address': ['2201 E 23rd St', 'Chattanooga, TN 37407']}",+14236246200,(423) 624-6200,8929.240013768564
U3mYbJF024gHqhQQsqx4UQ,chow-king-fort-payne,Chow King,https://s3-media1.fl.yelpcdn.com/bphoto/enrCw-rIaK3dIrVNqhyLnA/o.jpg,False,https://www.yelp.com/biz/chow-king-fort-payne?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,43,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 34.43834, 'longitude': -85.753498}",[],$$,"{'address1': '1509 Glenn Blvd SW', 'address2': '', 'address3': '', 'city': 'Fort Payne', 'zip_code': '35968', 'country': 'US', 'state': 'AL', 'display_address': ['1509 Glenn Blvd SW', 'Fort Payne, AL 35968']}",+12568458199,(256) 845-8199,86004.3553818818
40L_jp0sJCZKXREl4JbMuA,supermercado-el-sol-chattanooga,Supermercado El Sol,https://s3-media1.fl.yelpcdn.com/bphoto/qHTNzdmX5l92ZvdeE0YJEQ/o.jpg,False,https://www.yelp.com/biz/supermercado-el-sol-chattanooga?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,1,"[{'alias': 'grocery', 'title': 'Grocery'}]",5.0,"{'latitude': 35.0243940670237, 'longitude': -85.2876233333333}",[],,"{'address1': '1908 S Highland Park Ave', 'address2': '', 'address3': None, 'city': 'Chattanooga', 'zip_code': '37404', 'country': 'US', 'state': 'TN', 'display_address': ['1908 S Highland Park Ave', 'Chattanooga, TN 37404']}",+14232698458,(423) 269-8458,8445.023294030072
xy5mgMqHapi7QqBBv8eO3A,urban-stack-chattanooga,Urban Stack,https://s3-media4.fl.yelpcdn.com/bphoto/hydw4i8de11eq3wJs6cB8Q/o.jpg,False,https://www.yelp.com/biz/urban-stack-chattanooga?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,1209,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.5,"{'latitude': 35.03926, 'longitude': -85.30861}","['delivery', 'restaurant_reservation', 'pickup']",$$,"{'address1': '12 W 13th St', 'address2': '', 'address3': '', 'city': 'Chattanooga', 'zip_code': '37402', 'country': 'US', 'state': 'TN', 'display_address': ['12 W 13th St', 'Chattanooga, TN 37402']}",+14234755350,(423) 475-5350,7810.821102951334
ik5TgXCiGiXK0P3NDp5cZg,fortune-cookie-chinese-restaurant-dalton,Fortune Cookie Chinese Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/YoQpzkyfrJ3ovZGAcH1nYA/o.jpg,False,https://www.yelp.com/biz/fortune-cookie-chinese-restaurant-dalton?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,14,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 34.7624289, 'longitude': -84.9556856}",['delivery'],,"{'address1': '801 Walnut Ave', 'address2': 'Ste I', 'address3': '', 'city': 'Dalton', 'zip_code': '30721', 'country': 'US', 'state': 'GA', 'display_address': ['801 Walnut Ave', 'Ste I', 'Dalton, GA 30721']}",+17062721010,(706) 272-1010,46352.00344413475
qk40IbJe9ADp3I9LOgJngw,tokyo-japan-scottsboro-2,Tokyo Japan,https://s3-media1.fl.yelpcdn.com/bphoto/Zd0dNgWmsEeffn8P3uVWoQ/o.jpg,False,https://www.yelp.com/biz/tokyo-japan-scottsboro-2?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,20,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 34.67384, 'longitude': -86.0335}",[],$,"{'address1': '109 E Willow St', 'address2': '', 'address3': '', 'city': 'Scottsboro', 'zip_code': '35768', 'country': 'US', 'state': 'AL', 'display_address': ['109 E Willow St', 'Scottsboro, AL 35768']}",+12562591100,(256) 259-1100,84831.47222143294
6AmDhtSNV1P6GvaaYx1a2A,peking-garden-jasper,Peking Garden,https://s3-media2.fl.yelpcdn.com/bphoto/z-6VoWb8yNMRusE_L43fCQ/o.jpg,False,https://www.yelp.com/biz/peking-garden-jasper?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,55,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 34.465747833252, 'longitude': -84.4607849121094}",[],$$,"{'address1': '28 Bill Wigington Pkwy', 'address2': 'Ste 103', 'address3': None, 'city': 'Jasper', 'zip_code': '30143', 'country': 'US', 'state': 'GA', 'display_address': ['28 Bill Wigington Pkwy', 'Ste 103', 'Jasper, GA 30143']}",+17062536828,(706) 253-6828,101223.01157457511
2PShWbf_xUP_OD_lvk1gow,little-tokyo-express-hixson,Little Tokyo Express,https://s3-media2.fl.yelpcdn.com/bphoto/ARDn6SSY8uQgisL7iuhulg/o.jpg,False,https://www.yelp.com/biz/little-tokyo-express-hixson?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,32,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 35.1203995, 'longitude': -85.2485428}",[],$$,"{'address1': '4516 Hixson Pike', 'address2': None, 'address3': None, 'city': 'Hixson', 'zip_code': '37343', 'country': 'US', 'state': 'TN', 'display_address': ['4516 Hixson Pike', 'Hixson, TN 37343']}",+14238740500,(423) 874-0500,2812.0376385591935
DmqClC9yzjXfEYCJxUWNSA,oki-hibachi-plus-dalton,Oki Hibachi Plus,https://s3-media4.fl.yelpcdn.com/bphoto/alM0rN9k4M6Waft5V3kjOg/o.jpg,False,https://www.yelp.com/biz/oki-hibachi-plus-dalton?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,12,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 34.76057203297922, 'longitude': -84.99139103185087}","['delivery', 'pickup']",,"{'address1': '1304 W Walnut Ave', 'address2': None, 'address3': '', 'city': 'Dalton', 'zip_code': '30720', 'country': 'US', 'state': 'GA', 'display_address': ['1304 W Walnut Ave', 'Dalton, GA 30720']}",+17065292222,(706) 529-2222,44657.16926754197
vZdvA77ct_bT9t2STCdvTg,fuji-steak-and-sushi-hixson,Fuji Steak & Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/Ji7CIoJfEFJlA0X2SqhFsA/o.jpg,False,https://www.yelp.com/biz/fuji-steak-and-sushi-hixson?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,84,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",2.5,"{'latitude': 35.14018, 'longitude': -85.24928}","['delivery', 'pickup']",$$,"{'address1': '5437 Hwy 153', 'address2': None, 'address3': '', 'city': 'Hixson', 'zip_code': '37343', 'country': 'US', 'state': 'TN', 'display_address': ['5437 Hwy 153', 'Hixson, TN 37343']}",+14235313183,(423) 531-3183,4915.707697153149
AAU71ZSYHzO8ihanlMMzyw,station-house-of-lafayette-lafayette,Station House of LaFayette,https://s3-media1.fl.yelpcdn.com/bphoto/CL1WtMiaWmoF30RkfGuOKw/o.jpg,False,https://www.yelp.com/biz/station-house-of-lafayette-lafayette?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,31,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"{'latitude': 34.706158244044, 'longitude': -85.2878820858816}",[],,"{'address1': '123 N Chattanooga St', 'address2': '', 'address3': None, 'city': 'LaFayette', 'zip_code': '30728', 'country': 'US', 'state': 'GA', 'display_address': ['123 N Chattanooga St', 'LaFayette, GA 30728']}",+17069968031,(706) 996-8031,43513.29206899485
6oI17J8o33BOIv_u-Q2dEw,senjyu-house-scottsboro,Senjyu House,https://s3-media3.fl.yelpcdn.com/bphoto/Rx4AajmWql-KLgxH-TxNWA/o.jpg,False,https://www.yelp.com/biz/senjyu-house-scottsboro?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,12,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 34.67024, 'longitude': -86.00818}",[],,"{'address1': '24961 John T Reid Pkwy', 'address2': 'Ste B', 'address3': None, 'city': 'Scottsboro', 'zip_code': '35768', 'country': 'US', 'state': 'AL', 'display_address': ['24961 John T Reid Pkwy', 'Ste B', 'Scottsboro, AL 35768']}",+12569990916,(256) 999-0916,83043.65321769247
9EMf44x3a2n4sKUtSQmjFQ,soho-hibachi-calhoun,Soho Hibachi,https://s3-media4.fl.yelpcdn.com/bphoto/52uapzfuQb1HcayH98ocfA/o.jpg,False,https://www.yelp.com/biz/soho-hibachi-calhoun?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,16,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 34.4804000854492, 'longitude': -84.9404449462891}",['delivery'],$,"{'address1': '239 West Belmont Dr 1', 'address2': '', 'address3': '', 'city': 'Calhoun', 'zip_code': '30701', 'country': 'US', 'state': 'GA', 'display_address': ['239 West Belmont Dr 1', 'Calhoun, GA 30701']}",+17066298880,(706) 629-8880,74473.22248632474
11rpdkukL7BANYwuQDxJBA,asian-flavor-chattanooga,Asian Flavor,https://s3-media1.fl.yelpcdn.com/bphoto/5qFFhRsyP71YTqEfZZ3JVg/o.jpg,False,https://www.yelp.com/biz/asian-flavor-chattanooga?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,27,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,"{'latitude': 35.09244, 'longitude': -85.18394}","['delivery', 'pickup']",,"{'address1': '4839 Hwy 58', 'address2': None, 'address3': '', 'city': 'Chattanooga', 'zip_code': '37416', 'country': 'US', 'state': 'TN', 'display_address': ['4839 Hwy 58', 'Chattanooga, TN 37416']}",+14238946776,(423) 894-6776,6891.940651453173
1tw-_fGWwyJMD_Drm5HdAQ,asian-grill-church-hill,Asian Grill,https://s3-media2.fl.yelpcdn.com/bphoto/0hDQ70ZopAx2WYzeiYMoEQ/o.jpg,False,https://www.yelp.com/biz/asian-grill-church-hill?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,13,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 35.492340094941284, 'longitude': -84.59043205891544}",[],$,"{'address1': '1118 Highway 11 W', 'address2': '', 'address3': '', 'city': 'Church Hill', 'zip_code': '37642', 'country': 'US', 'state': 'TN', 'display_address': ['1118 Highway 11 W', 'Church Hill, TN 37642']}",+14233570668,(423) 357-0668,74973.31787898554
UMlZRj8zE6HfRjYHxrVHeQ,asia-buffet-chattanooga,Asia Buffet,https://s3-media2.fl.yelpcdn.com/bphoto/BDMeh0iQYLLkYkNp0XE4Ng/o.jpg,False,https://www.yelp.com/biz/asia-buffet-chattanooga?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,60,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.0,"{'latitude': 35.04325567764733, 'longitude': -85.16687152438166}","['delivery', 'pickup']",$,"{'address1': '6901 Lee Hwy', 'address2': None, 'address3': None, 'city': 'Chattanooga', 'zip_code': '37421', 'country': 'US', 'state': 'TN', 'display_address': ['6901 Lee Hwy', 'Chattanooga, TN 37421']}",+14234998865,(423) 499-8865,10309.295918274496
zmi5z6TYtrrWI-MTro4pyg,thai-house-athens,Thai House,https://s3-media4.fl.yelpcdn.com/bphoto/nDcejAzQhT6WtH4Zs7a2oA/o.jpg,False,https://www.yelp.com/biz/thai-house-athens?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,8,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'thai', 'title': 'Thai'}]",5.0,"{'latitude': 35.44640758779162, 'longitude': -84.61301089999999}",[],,"{'address1': '921 Decatur Pike', 'address2': 'Ste 925', 'address3': None, 'city': 'Athens', 'zip_code': '37303', 'country': 'US', 'state': 'TN', 'display_address': ['921 Decatur Pike', 'Ste 925', 'Athens, TN 37303']}",+14232520748,(423) 252-0748,70392.38502434507
eT258M6Elaow7uEdkzPMsA,okinawa-restaurant-ellijay,Okinawa Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/-DjSCazUgf6ZeYIggIlhoQ/o.jpg,False,https://www.yelp.com/biz/okinawa-restaurant-ellijay?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,87,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.5,"{'latitude': 34.6752328720521, 'longitude': -84.4789919738189}",['pickup'],$$,"{'address1': '130 Old Orchard Sq', 'address2': '', 'address3': '', 'city': 'Ellijay', 'zip_code': '30540', 'country': 'US', 'state': 'GA', 'display_address': ['130 Old Orchard Sq', 'Ellijay, GA 30540']}",+17066982222,(706) 698-2222,85227.12282190373
ItnSvrbw-jxeQjz2-KCyig,chef-lin-dalton,Chef Lin,https://s3-media4.fl.yelpcdn.com/bphoto/Bfkp_X7Qviwz69HVTrO_zQ/o.jpg,False,https://www.yelp.com/biz/chef-lin-dalton?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,26,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'latitude': 34.7627398, 'longitude': -84.9707150255365}",['delivery'],$$,"{'address1': '100 W Walnut Ave', 'address2': 'Ste 146', 'address3': None, 'city': 'Dalton', 'zip_code': '30720', 'country': 'US', 'state': 'GA', 'display_address': ['100 W Walnut Ave', 'Ste 146', 'Dalton, GA 30720']}",+17062261663,(706) 226-1663,45518.59494695259
IleUUyqHNhsRKvtTYYYhOA,the-hungry-hippie-cleveland-2,The Hungry Hippie,https://s3-media3.fl.yelpcdn.com/bphoto/4TEcJc5LOf7IIetNfojjzA/o.jpg,False,https://www.yelp.com/biz/the-hungry-hippie-cleveland-2?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,4,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",5.0,"{'latitude': 35.15354919433594, 'longitude': -84.8849868774414}",[],,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Cleveland', 'zip_code': '37311', 'country': 'US', 'state': 'TN', 'display_address': ['Cleveland, TN 37311']}",+14234575438,(423) 457-5438,29993.51790035491
YYvQc1cniNOK13VrEduM7A,buffet-king-hixson,Buffet King,https://s3-media2.fl.yelpcdn.com/bphoto/mgQIE-oco8fXWjux1GTboA/o.jpg,False,https://www.yelp.com/biz/buffet-king-hixson?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,39,"[{'alias': 'buffets', 'title': 'Buffets'}]",3.5,"{'latitude': 35.12526413099321, 'longitude': -85.23886266658954}",['delivery'],$$,"{'address1': '5230 Hwy 153', 'address2': 'Ste 120', 'address3': '', 'city': 'Hixson', 'zip_code': '37343', 'country': 'US', 'state': 'TN', 'display_address': ['5230 Hwy 153', 'Ste 120', 'Hixson, TN 37343']}",+14238778816,(423) 877-8816,3680.680878209467
coXiaTqxJHBQOsj9LvAfGg,toyo-japan-dalton,Toyo Japan,https://s3-media4.fl.yelpcdn.com/bphoto/j03V3ELemfuXU7uDfktN5Q/o.jpg,False,https://www.yelp.com/biz/toyo-japan-dalton?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,6,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 34.7618824528067, 'longitude': -84.9307298981818}",['delivery'],$,"{'address1': '100 Rhythm Dr', 'address2': '', 'address3': '', 'city': 'Dalton', 'zip_code': '30721', 'country': 'US', 'state': 'GA', 'display_address': ['100 Rhythm Dr', 'Dalton, GA 30721']}",+17062171808,(706) 217-1808,47793.22387651562
g7THep2gl1YUrFwTcgZSZQ,cart-and-seoul-flintstone,Cart & Seoul,https://s3-media1.fl.yelpcdn.com/bphoto/zI8JFAhw2wA3IdWOq82rlg/o.jpg,False,https://www.yelp.com/biz/cart-and-seoul-flintstone?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,6,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,"{'latitude': 34.9347747, 'longitude': -85.3402077}",[],,"{'address1': '67 Sanford Ln', 'address2': '', 'address3': None, 'city': 'Flintstone', 'zip_code': '30725', 'country': 'US', 'state': 'GA', 'display_address': ['67 Sanford Ln', 'Flintstone, GA 30725']}",,,19325.14070960399
UfeQcfTRpZjIaNtXeOxjqg,shan-chinese-buffet-monteagle,Shan Chinese Buffet,https://s3-media3.fl.yelpcdn.com/bphoto/ZsPIe0vEc_xDrdMdIQuwmw/o.jpg,False,https://www.yelp.com/biz/shan-chinese-buffet-monteagle?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,31,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'buffets', 'title': 'Buffets'}]",3.5,"{'latitude': 35.2363433837891, 'longitude': -85.8271865844727}",[],$$,"{'address1': '211 Dixie Lee Ave', 'address2': None, 'address3': None, 'city': 'Monteagle', 'zip_code': '37356', 'country': 'US', 'state': 'TN', 'display_address': ['211 Dixie Lee Ave', 'Monteagle, TN 37356']}",+19319248885,(931) 924-8885,53916.79785352034
